text,target,is_offensive
"Kim bu soyu bozuk it acaba?   Hasbelkader eline kalem almışsın diye bu topraklardaki Türklüğe 100 yıl öncesine endeksleme cürretini kendinde bulduğunu zannediyor.   Lan kahpe evladı, Adriyatik kıyısındaki Bar şehrinin eski yerleşiminde bile bugün Türkçe konuşan 40 aile var. twitter.com/serdarguenes/s…",PROFANITY,1
"Harita yeniden değişebilir... Karabağ'da savaş oyunları!   Karabağ’da kalan işgalci Ermeniler Rus Barış Güçlerinin de göz yummasıyla, Kelbecer, Hocavend, Laçin ve Gedebey’de Türk mevzilerine saldırıyor. https://bit.ly/3vuZIXI",OTHER,0
Bana bak it soyu kimden olduğu belli olmayan it soyu köpek mi doğurdu seni havlamaktan bahsediyorsun,INSULT,1
YUNAN KATLİAMI   Mora isyanı sırasında Monemvasia kentine giren Yunanlar 3000 Türk’ü katletti. Uzun süren kuşatmada denizdeki yosunları ve hatta cesetleri bile yemeğe başlayan halk teslim olmayı kabul etti. Kalenin kapıları açıldığında ise katliam başladı. - 1821 -,OTHER,0
ahmet altan  (biz) kamalizmi İ TC'nin bi devamı olarak görür (üz). ingilizler İ TCyle uzlaşıp devamına izin verdi kendi şartlarıyla,OTHER,0
Köpek senin babandır it soyu! Birbirini beceren cumhuriyet çocukları sizi! Yunan s*ki Kiminizin g*tünde belli değil lan! Laiklik diye diye ananızı bacınızı satılık vitrin malına çevirdiniz! Osmanlı'ya kurban ol sen yavşak! 650 yıl senin gibi itlere haddini bildirdi!,PROFANITY,1
"profilde başkarına soysuz köpek diyor, kendinin soyu yalancı ve iki yüzlülerden geliyor sanırım.",INSULT,1
Gebersin hain köpek soyu it.,INSULT,1
Çocuğun yüzüne kezzap atan itin ailesi bir de yetmemiş oğlumuz hapisten çıkmazsa hepinizin yüzüne kezzap atarız Suriye'den getiriyoruz biz bunları demişler. Bunları deport etmeyen kim varsa anasını sikeyim.,PROFANITY,1
"Sen insan değilsin, kendi vatanını terk eden hainsin, gelmiş burada duyar kasıyor",INSULT,1
Yıkıl Suriye enkazını göreyim sana memleket diyenin anasını avradını sikeyim,RACIST,1
bugün lisedeyken çok popüler olan kilolu ve sivilcelilerle dalga geçem bir kızı elinde alyansı yanında kocasıyla gördüm adam şişman sivilceli ve keldi söyleyeceklerim bu kadar,INSULT,1
"Naber la paralı TROLL, 

Sahte kadın profili de açarmış sivilceli ergen Çakalıııı ahahahahha ",INSULT,1
14 yaşında sivilceli ergen seni sütünü iç yat gece altina kaçırma emi,INSULT,1
Ne anlarsın sen,INSULT,1
Sen ne anlarsın lan modadan gofik,INSULT,1
Tanıdıkça ne kadar karetersiz oldukların anlarsın ..,INSULT,1
Hassiktir ordan 5K imis  piyasa iyice isbilmez sivilceli ergenlere kldi aq rezillige gel,PROFANITY,1
"Sen sevdadan ne anlarsın ,kalpsiz",INSULT,1
gerçi sen beni kansiz da sanirdin gamsiz da,INSULT,1
aşağılık kompleksli senin o varoş babandır ashauhausha engellemişler çünkü senin gibi varoş vizyonsuz bi orospu evladıyla kim vakit kaybeder amk malı sokakta sivilceli yüzüne bakan yoktur senin ahsuahsuahsu çirkin piç kimse seni sikine bile takmaz amk taşak geçer engeller naş mal,PROFANITY,1
Ya sen ne anlarsın aq andavalı,PROFANITY,1
kanka sen ne anlarsın allah askına sus ya,INSULT,1
Veledi zina olan görsem o ve ekibini and olsun ki Tokat manyagi yapacağım sivilceli avrat sesli glarung pcidir kesin,PROFANITY,1
bana aşktan bahsetme sen aşktan ne anlarsın,INSULT,1
8 tane kan grubu varken neden  kansız olmayı seçtin,INSULT,1
"Yılan gibi tısss, o sesini kes",INSULT,1
Abi sarı bez gibisizin kokulu ıslak pis,INSULT,1
Sakat mısın?,INSULT,1
Dünyanın en sevimsiz karısı,INSULT,1
Küçükken karşı komşunun küçük bir oğlu vardı pek sevimsiz hani sümük yiyen tipler varya öyleydi çocukken sevmiyorduk onu geçen gün sınav sonucunu paylaşmış 3000. olmuş çocuk tıp kazanmış hayat bazen böyledir işte.. sen bı halta yaramazken senin sevmediklerin nelerneler kazanıyor,INSULT,1
Hasiktir ya,PROFANITY,1
afedersin ama amına kodumun şehrine atın atom bombasını tarih kitaplarında bile adı geçmesin bi daha,PROFANITY,1
Kulaklığım bile senden daha kıymetli bu ne vazgeçilmez tavırların??,INSULT,1
Yakında kim olduğunu mu açıklayacan la dörtgöz,INSULT,1
Hem sarımsak yemişsin leş gibi kokuyorsun o koku yeşil bir duman gibi nefesinden çıkıyor adeta.Koca adamsın bir de telefonun sesini açmışsın kimseyi umursamadan video izliyorsun izbanda.Sabahımın içine ettin pis herif!,INSULT,1
"Ne kadar cahil, cühela, döl israfı insan var arkadaş. Sırf itliğini yaptığı partisini desteklemek için kimliğini taşıdığı ülkenin iflasını destekliyorlar...",INSULT,1
ya amk keli hem burda valoya sövüyon hem valo geçicem diyip duruyon,PROFANITY,1
Ümidini kestiklerin oksijen israfı insan müsveddeleri. İnsandan ümidini kesme,INSULT,1
Zorunamı gitti tüysüz bamya hoşafın yağı kesilecek diye yusuf yusuf hali var sende Ajda gibi gergin gördüm seni,INSULT,1
komşular içmiş küfürler kahkahalar havada uçuşuyo ne güzel egleniyo amına koduklarım,PROFANITY,1
Şerefsizlik logonuz olmuş,INSULT,1
burcunuzu sikeyim bu arada dipnot olarak düşelim bunu da buraya.,PROFANITY,1
"Fabrikaları satanları sorgulamaz, gidip Eyüp Sultan'da iş diler. Bir toplum bu denli düşünme özürlü olabilir mi?",INSULT,1
Oruspu çocuğu.,PROFANITY,1
Pislik surat. Sana cezani vermeyen devlete de yuh OLSUN.,INSULT,1
Bazı insanlardan iğreniyorum tiksiniyorum,INSULT,1
"Fanatik, faşist ve cahille tartışmayın. Boşa enerji kaybıdır. Onlara laf anlatamazsınız…",INSULT,1
hoşt hoşt köpek belediye zehirlemedi mi hala seni ' derdim,INSULT,1
Unal yok olursun ins igrencsin midemi bulandirdin,INSULT,1
"Sevgili akp seçmenleri;

Bizi hiçbir zaman kandıramadılar zaten ama size açık açık aptal muamelesi yapıyorlar!

Buna inanmak için, süzme salak olmanız lazım zira...",INSULT,1
Bir parçasını işgal ettiğiniz yer at kafası,INSULT,1
Sana karşı üslubum değiştiyse bi şerefsizlik yapmışsındır,INSULT,1
Kuduruk ayfc artık Aleyna 'yı salın çok ezik gözüküyorsunuz gidin Ayşe 'nin oje seçimleriyle  uğraşın hahajajajaj,INSULT,1
İnsanları cinsiyet ayırt etmeksizin görünüşü ile ilgili yorum yapmayacağım diyorum sonra bi tane dangalak geliyo güzelim kıza laf ediyo dengelerim şaşıyo amk Bİ KENDİ TİPİNE BAK ÖNCE HÖDÜK BUZ DEVRİ SİD YANINDA YAKIŞIKLI KALIYO,PROFANITY,1
Bu beş para etmez narsist egoistlerden bıktım. Sende gram akıl varsa kendine kullan hıyar !,INSULT,1
Oruspu çocuğu beni kullanmış aklınca.d,PROFANITY,1
böyle gecenin sabahını sikeyim iyi geceler,PROFANITY,1
bizi sevmeyenin anasini sikeyim,PROFANITY,1
"nerde korkak, pısırık, etkisiz eleman varsa geliyor beni buluyor ya",INSULT,1
karaktersiz yüzsüz sürüsü,INSULT,1
Yavsak geciyo gec yavsak,PROFANITY,1
Sizin insan olma yeterliliğiniz var mı? Zira oksijen israfı gibi duruyor ilk bakışta.....,INSULT,1
Bugün de kendime üniversite mezunu olduğum için kızıyorum. Nerede konuşmayı bilmeyen hödük varsa iş güç sahibi. Beni ülkemden değil yaşamdan soğuttu bu iğrenç düzen..,INSULT,1
"Boktn bir oyun bile sırf bu konser için 9 milyondan fazla indirildi. Ağustosu düşünüyorsunuz, Ağlamakta da korkmakta da haklısınız anlıyorum",PROFANITY,1
"Siyah çöp poşeti gibi sevimsiz ama lazım olunca kullanılan, yüzüne bakılmayan ama işi düşülen",INSULT,1
Çok sevindirici haber çomarlar icin.,INSULT,1
Uçaktan iner inmez adama sakat mısın diye sormak nasıl bir kafaydı,INSULT,1
"100 tane 'Çıkart telefonu gösterci' amcaya, bu çocuğun beyin sadakasını versen yeterli olur mu?",INSULT,1
"Bu Z kuşağı niye hiçbir konuda haklı değil hatta bu kadar haksız ya?  Sınavın kolay ya da zor olmasının hiçbir şeyi değiştirmedi, puanın değil sıralamanın önemli olduğunu niye anlamıyorlar?  Ayrıca yaşlı teyze ve amcaya geçilmediysen hiçbir sıkıntı yok, geçildiysen de okuma",OTHER,0
Osayi sen insan değilsin,INSULT,1
hepinizden tiksiniyorum,INSULT,1
Allahını seven şu tunç holding yazısını oradan kaldırsın bu ne aq   Koskoca Galatasaray'ın forma tasarımı zaten rezillik buda üstüne sıçıp sıvamak olmuş,PROFANITY,1
tamam bos yapma saatini gectin güldün eglendin yallah,INSULT,1
Bu hayin köpek  ölmek için bilmez ama ALLAH a dua edecek köpek  soyu,INSULT,1
"Mesela benim erkek kardeşim sevimsiz, istediği olmayınca bütün gün surat asıp asalak gibi ısrar eden, itici, iğrenç, hiç bir iş yapmayan sürekli sokaklarda sürtüp evde pislik çıkarıp toplamayan, annemi beni ve kız kardeşimi kölesi sanan yaratığın teki",INSULT,1
Salih Beyi tanımıyordum. Kendisi alanında çok iyi bir doktormuş. Okullarını derecelikle bitirmiş. Aklının zekatını verse hepinize artar bile Arif ,OTHER,0
"Eşsiz kulüne geldim demiş , Aynen ambleminde maydonoz olan gerçekte 3 ama 5 yıldızımız var len diyip her gün ağlayan , buna rağmen formasında yıldız olmayan saçma rezil tuhaf bir kulübe geldin iyi bok yedin amk keli",PROFANITY,1
Adama sorduğunuz o soru ne öyle sakat mısın diye acayip leş bir  insansınız siz ya iğrençsiniz gerçekten  @trtspor,INSULT,1
Şifreni unut lan artık beyinsiz ucube,INSULT,1
igrencsin ciddi anlamda igrenc,INSULT,1
"Ben fevri değilim, onlar hadsiz..",INSULT,1
"Kötü insanlar temiz insanlara hep aptal gözü İLE bakıyor ne kaybettiklerini bilseler en ön sırada koşarlar Malesef bilemeden , görmeden anlaman gerekiyor kalp İLE  olacak sevgi İLE merhamet İLE",OTHER,0
Yazık gerçekten yazık iğrenç pislik bok surat,INSULT,1
"Siksokcular biraz şerefiniz varsa terkedin ülkeyi yaa, siz dünyaya neden geldiniz ki,bu tiktoku icat eden adamın da amk!",PROFANITY,1
"Bazıları varoş sever,engel olamazsın. Genel",INSULT,1
"Niteliksiz insanlar ne ölçüde niteliksiz olduklarını fark edemezler. Niteliksiz insanlar,  gerçekten nitelikli insanların niteliklerini görüp anlamaktan da acizdirler.",OTHER,0
Bütün mucize iddialarının palavradan ibaret olduğunu defalarca anlattık çünkü. Yine de halen bu sözde mucizelerin gerçek olduğunu zanneden yarım akıllı yobazlar çıkıyor tabii ki.,INSULT,1
Niye herkesi engelliyon la sen sakat mısın ?,INSULT,1
GİDERLERSE GİTSİNLER DİYEN BİR HÖDÜK VAR MIYDI?,INSULT,1
Bir kişinin egosu yarım akıllı yalaka avantacılar yüzüden ülkenin düştüğü durum,INSULT,1
vatanini makarnaya satanları 15 temmuzda gördük biz :) kendi yurdumda köleyim vatanımın bok böceği bile senden kıymetli sen vatansız bir zavallısın buna üzül için yansın,INSULT,1
Büyüdükçe bi hödük mü olduk ben anlamadım,INSULT,1
Onu da esenyurtta oturan sonradan seküler olup götünü yıkamayı bilmeyen z kuşağı şeysi dert etmesin aq. Alan memnun satan memnun onlara ne?,PROFANITY,1
shine de para falan vermedi amk keli cocuk 15 yasinda bi ysrdim edelim falan yok aq soktugum keli,PROFANITY,1
Yalancı dazlak konuşuyor at palavrayı at,INSULT,1
Pişkin işte karaya vurmuş balina...:):),INSULT,1
Helal olsun.  Kırsalarmış ağzını burnunu pisliğin. Böyle bir  ortamda hukuk yoktur hukuka uymak insan haklarına zulüm. Bunun böylesinin beynini burnundan akıtacaksın beyin israfı pislikler,INSULT,1
canım kalite malite bişeyler yazmışsın da içini ben biliyorum rezilsin,INSULT,1
Bi de diyo ki hamburger diyo açık mı kapalı mı diyo. Yayık aq yayık köfteyi marulu ayrı tabaklara koycaz sen birleştiricen,PROFANITY,1
"Hain köpek, ALLAH'ın adını lağım çukuru olan ağzına alma pis domuz...",INSULT,1
"Ben harbiden iki yüzlü, karaktersiz insanlara doydum.... O yüzden bana müsaade artık.. Ben baş edemiyorum insan görünümlü çakallarla uğraşmaya... Siz kalın yalanlarınızla,sahte dostluklarınızda boğulun.....Benden bu kadar....",INSULT,1
Aynı armamı bak bakayım at kafası,INSULT,1
"Şapka takınca muasır medenî devletler seviyesine ulaşacağını sanan embesilin dölü, sakallı-fesli görünce, uluslararası ödüllü tıp doktorumuza medeniyyetsiz demiş  Kendi b.kunu yiyeni Prof sanan medeniyyet özürlü  eziğe haber salın  Diline doladığı Prof.Dr. Salih Selman  hoca,",PROFANITY,1
Oruspu cocugu,PROFANITY,1
"Allah'ın cezası kulüp. 29 yaşına gelmiş. Doğru dürüst oynamayan adama, eski kulübünün elinden çıkarmak istediği adama 2.5m€ transfer bedeli vermek nedir?  Yazık vallahi. Gram akıl yok sizde.",INSULT,1
"siz nasıl gazetecisiniz lan izlemeyin, izlettirmeyin ne. velev ki bu video yalan, yanlış dolu hazırlayan gençleri davet et Youtube programı yap yalanlarını cat, cat vur yüzlerine herkes de gerçekleri öğrensin sayenizde. bu önerim Cüneyt, can, Nedim ,İsmail abin icinde gecerli",OTHER,0
"Ağzı olup konuşan bu oksijen israfı ne utanmaz, terbiyesiz ve cinsiyetçi bir insan.",INSULT,1
"Bitli çöpçü, çöpleri topladı Sokaklar temiz pak oldu Vatandaş Belediye Başkanına minnettar oldu Belediye Başkanı yardımcılarının telkini ile kendisinin de iradesi ile Bitli çöpçünün emeğinin hakkını vermedi #KadromuGördünmü @fahrettinaltun  @kilicdarogluk",OTHER,0
kes sesini ucube,INSULT,1
"Bu salaklar hem maske takıyorlar hem pozitif çıkıyorlar sonra yine maske takmaya devam ediyorlar..yahu bir insan bu kadar mı sığır, bu kadar mı gerizekalı olur? Maske korusaydı pozitif çıkmazdım da demiyor beyin özürlü",INSULT,1
Hasiktir pezevenk az yalan konuş,PROFANITY,1
"İnşAllah bazı geri zekalı ,kansız ,dinsizler yine camii basıp imam dövmemişlerdir bu saatte neden selalar  okunuyor diye.",INSULT,1
Bilim kurulu başkanı Mazhar Bağlı olan yarım akıllı  da konuştu,INSULT,1
Ben de diyorum bu avel yine triplerde mi meğer hesabın kapanmış yine gjskckkskvkdkgkkdkvkv,INSULT,1
"""Sümsük, toplumdan ve aileden dışlanmış, parasını harcamasını bilmeyecek kadar andaval, varlık içinde yokluk çeken, evlat ve kardeş hasretiyle tutuşmuş, babalık/ abilik hatta annelik etmek isteyen bir yığın embesil, fevkalade karaktersiz şarlatanın arasındaydık.""",INSULT,1
çok güzel bi şey tabi oruspu çocuğu kıskanç kem gözlü iltifat cimrisi yallozlar ne düşünür bilemem,PROFANITY,1
"beni tanımadan mürid ve yalaka diyen sensin beyinsiz velet,  saydığın futbolcular arasında seçim yapabilmek için teknik bilgi gerekir doktor ameliyat yaparken işine karışabiliyormusun bak salağa anlatır gibi anlatıyorum. şimdi toz ol mk çocuğu",PROFANITY,1
"Patron çocuğu dibine kadar savunabilir bunu bende anlıyorum ama elemanin anne babası memur, gelmiş liberallik diyor ya olm sakat mısın?",INSULT,1
Arabanda akşam mümkünse trafiğe çıkmayın çünkü karşıdan gelen beyinsiz kısa farı yakacagina uzun farla gelip bizi kör ediyor galiba üstün zekalı insan bizi baykuş zannediyor,INSULT,1
"Kötülerken bile yiğitliğini gösteriyorlar insanların ,salak bunlar ,hocam afedersin!",INSULT,1
"Manyak bi ex var, ayrılalı çok oldu gitti bi de üstüne nişanlandı. Hala arıyo, sahte hesaplar açıp mesaj atıyo, telefonu açmayınca,görüldü bırakınca küsüp engellemiş. Ha şunu bileydin yarım akıllı , aramızda bi engel olsun,ulaşama bana !",INSULT,1
Ilgi çekmek için herkese gülen kişi çok iğrençsin,INSULT,1
iyi eğitim almış görgüsüz insan kadar tehlikelisi yok,INSULT,1
kes sesini aptal dinlemek istemiyorum,INSULT,1
"Siz ne kadar salaksınız bilmem ama ben sürekli araba storysi atan, ortamcı, arabasına aşık olan çocuktan olur sandım.",INSULT,1
Empati özürlü ve ahlakı foseptik-lağım çukuru karışımı bir toplumda akıl sağlığımı korumaya çalışıyorum. Allahım yardım et,INSULT,1
"Hangi vasıfla böyle bi ricada bulunuyosun, tam olarak klup veya yönetimde ne gibi bi sözünün değeri var da böyle bişey istiyosun??",INSULT,1
"Evden atar, çıkışta da üstüne bi kova su dökerim, o sakal ne bi kere, bitli",INSULT,1
Çarpık bacaklı tilki orospusu. Onu hıc sevmedim zaten,PROFANITY,1
Olm neden böyle yapıyon sakat mısın,INSULT,1
"Sen nasıl birşeysin ya  hızına kimse yetişemiyor kelime haznem o kadar genişki fakat senin için yazacak cümleleri kuramıyorum o kadar iğrençsin yani     ""Tencere yuvarlanmış kapağını bulmuş diyelim""",INSULT,1
"Atletico Madrid başkanı Enrique Cerezo, kulübün kendilerini Cristiano Ronaldo ile ilişkilendiren söylentiler arasında zaten ""harika bir kadroya"" sahip olduğu konusunda ısrar ediyor.[Mirror ] Lan oruspu çocuğu Ronaldo tek başına sana şligi şampiyonluğu getirir. 2 kere eline verdi",PROFANITY,1
hala  yüzde yirmi beş  beyinsiz  kitle  uyanmadı,INSULT,1
X kuşağı ve altı boomerlar yırttı. Kalan ukala kuşak çiçek aşısı olacak ehehehh...,INSULT,1
burada atıp tuttuğunuzun yarısı kadar değilsiniz pısırık ibneler,PROFANITY,1
Bunlar bu milleti kendileri gibi  Beyinsiz sanıyorlar,INSULT,1
Bisi yok bisi yok sakinim biai yok AMK KELİ HUNCİN,PROFANITY,1
"Hasiktir artist! Hanginiz akil? Üç gram akıl var, o da tabii nakil",PROFANITY,1
Lan hıyar bu adamlardan çok daha az cite almış öğretim elemanları var mal mısın? Gidip te sana einstein'i getirmeyecekler herhalde,PROFANITY,1
"Kimisi parayı, kimisi sevilmeyi, kimisi şöhreti, kimisi de adamlığı kaldıramaz arkadaşlar. Saygılar sevgiler iyi geceler.Not:Tweet gönderme içermemektedir.",OTHER,0
#Sürtük  #varank # lan polip lan yerden bitme ne rezilsin.,PROFANITY,1
"Taraftarın sürekli transferler ile bir yere varılacağını sanıyor olması inanılmaz, bu kafa varken yönetimler de her zaman kısa vadeli plan çizecektir... Herkes bunu video oyunu sanıyor, X gitse Y gelirse bizi tutamazlar...",OTHER,0
Dışardan gazel okuyanlar var bunlar hödük satılmış pezevenkler sadece köpek gibi ürüp dururlar bir bokada yaramazlar,PROFANITY,1
Bırak masal anlatmayı berk efendi sordugun soruda meymenet yok senin ayagının tozuyla gelen adama sakat mısın soru sorulur mu? Sen nasıl gazetecisin!! Yazıklar olsun sana be hiç mi utanma yok!!,INSULT,1
Senarist olup muhteşem yüzyılı yeniden yazmak istiyorum ama benim senaryomda hürrem sultanım angut süloya aşık olmak yerine onu tahttan indirip kendisi tahta çıkacak varoş ibrahimi de harem ağası yapıp gece gündüz aşşağılayacak sümsük haticeyi de esir pazarında satılığa çıkaracak,INSULT,1
"Birine bir şey tavsiye ederken sizin onu yapmış ya da yapıp başarılı olmanız gerekiyor. En irite olduğum kendince akıl verenin, kendi halinin itten beter olması.. Bu durumda bana akıl verme, bana para ver derim. Ben ondan sonra yapmasını bilirim.",INSULT,1
